대전일보,17
베리타스알파,8
연합뉴스,7
불교공뉴스,7
일요신문,5
중도일보,5
동아일보,4
국제뉴스,4
전자신문,4
아시아뉴스통신,4
충청투데이,4
EBS,4
금강일보,4
뉴시스,3
매일신문,3
대전투데이,3
대구일보,3
디트뉴스24,3
굿모닝충청,3
뉴스1,3
이뉴스투데이,3
헬로디디,2
아시아투데이,2
아시아경제,2
한국경제,2
대전시티저널,2
디지털데일리,2
정책브리핑,2
한국경제TV,2
동아사이언스,1
KBS 뉴스,1
업코리아,1
한국일보,1
CIOBIZ+,1
충남일보,1
CCTV뉴스,1
뉴스웍스,1
디지털타임스,1
가톨릭평화방송·평화신문,1
데이터넷,1
충청매일,1
세계일보,1
뉴데일리,1
SBS,1
아주경제,1
머니투데이,1
충청일보,1
파이낸셜뉴스,1
서울경제,1
KNS뉴스통신,1
이데일리,1
대전MBC,1
